event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BGD24859,17-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),Independent Politicians (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Chittagong,Chandpur,Matlab Uttar,Matlab Uttar,23.4488,90.6348,2,Prothom Alo,National,"On 17 July 2023, two independent candidates and their supporters clashed in Matlab Uttar upazila (Chandpur, Chittagong), during municipal elections. At least 2 people were injured in the clash.",0,crowd size=no report,1690292900
BGD24859,17-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),Independent Politicians (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Chittagong,Chandpur,Matlab Uttar,Matlab Uttar,23.4488,90.6348,2,Prothom Alo,National,"On 17 July 2023, two independent candidates and their supporters clashed in Matlab Uttar upazila (Chandpur, Chittagong), during municipal elections. At least 2 people were injured in the clash.",0,crowd size=no report,1690292900
BGD24860,17-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),Labor Group (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Barisal,Patuakhali,Kala Para,Kalapara,21.9845,90.2296,2,New Age (Bangladesh),National,"On 17 July 2023, Bangladeshi and Chinese workers clashed in Kalapara (Kala Para) upazila (Patuakhali, Barisal), due to dissatisfaction over salaries and allowances at the under-construction Rural Power Company Limited power plant. At least 15 people, including security guards were injured in the clash. Several vehicles were also vandalized.",0,crowd size=no report,1690292900
BGD24860,17-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),Labor Group (China); Private Security Forces (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Barisal,Patuakhali,Kala Para,Kalapara,21.9845,90.2296,2,New Age (Bangladesh),National,"On 17 July 2023, Bangladeshi and Chinese workers clashed in Kalapara (Kala Para) upazila (Patuakhali, Barisal), due to dissatisfaction over salaries and allowances at the under-construction Rural Power Company Limited power plant. At least 15 people, including security guards were injured in the clash. Several vehicles were also vandalized.",0,crowd size=no report,1690292900
BGD24858,17-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),Independent Politicians (Bangladesh),Rioters,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Barisal,Pirojpur,Nesarabad (Swarupkati),Nesarabad,22.7454,90.1014,2,Prothom Alo,National,"On 17 July 2023, at least 15-20 supporters of an independent candidate assaulted and injured members of Awami League with sharp weapons and sticks, and vandalized the house of a freedom fighter where victims took refuge, in Nesarabad upazila (Nesarabad (Swarupkati), Pirojpur, Barisal), over electoral rivalry during the by-election for the post of chairman. At least 4 people were injured in the assault.",0,crowd size=no report,1712695310
BGD24858,17-Jul-23,2023,1,Political violence,Riots,Mob violence,Civilians (Bangladesh),AL: Bangladesh Awami League,Civilians,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Barisal,Pirojpur,Nesarabad (Swarupkati),Nesarabad,22.7454,90.1014,2,Prothom Alo,National,"On 17 July 2023, at least 15-20 supporters of an independent candidate assaulted and injured members of Awami League with sharp weapons and sticks, and vandalized the house of a freedom fighter where victims took refuge, in Nesarabad upazila (Nesarabad (Swarupkati), Pirojpur, Barisal), over electoral rivalry during the by-election for the post of chairman. At least 4 people were injured in the assault.",0,crowd size=no report,1712695310
BGD24873,17-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Labor Group (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Savar,Savar,23.8486,90.25,1,Prothom Alo,National,"On 17 July 2023, daily wage employees of Jahangirnagar university staged a protest on campus in Savar city (Dhaka), demanding permanent jobs.",0,crowd size=no report,1719352727
BGD24870,17-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Health Workers (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Shahbagh,Dhaka - Shahbagh,23.7317,90.3959,1,Dhaka Tribune,National,"On 17 July 2023, post-graduate trainee doctors staged a sit-in protest in front of National Museum, Dhaka - Shahbagh (Shahbagh), demanding an increase in allowance from Tk20,000 to Tk50,000.",0,crowd size=no report,1721769314
BGD24882,17-Jul-23,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Bangladesh),Teachers (Bangladesh),Protesters,State forces-Protesters,,50,South Asia,Bangladesh,Dhaka,Dhaka,Paltan,Dhaka - Paltan,23.7333,90.4125,1,New Nation (Bangladesh),National,"On 17 July 2023, for the 7th consecutive day, secondary school teachers under the monthly pay order system staged a protest in front of National Press Club, Dhaka - Paltan (Paltan), demanding nationalization of their jobs. Protestors claimed that police forces baton-charged and injured them during the protest.",0,crowd size=no report,1724113671
BGD24882,17-Jul-23,2023,1,Demonstrations,Protests,Protest with intervention,Police Forces of Bangladesh (2009-2024),,State forces,State forces-Protesters,,50,South Asia,Bangladesh,Dhaka,Dhaka,Paltan,Dhaka - Paltan,23.7333,90.4125,1,New Nation (Bangladesh),National,"On 17 July 2023, for the 7th consecutive day, secondary school teachers under the monthly pay order system staged a protest in front of National Press Club, Dhaka - Paltan (Paltan), demanding nationalization of their jobs. Protestors claimed that police forces baton-charged and injured them during the protest.",0,crowd size=no report,1724113671
BGD24869,16-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),GA: Ganosamhati Andolon; GM: Ganatantra Mancha; JSD: Jatiya Samajtantrik Dal; NO: Nagorik Oikya; SFB: Student's Federation of Bangladesh; Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Shahbagh,Dhaka - Shahbagh,23.7317,90.3959,1,Prothom Alo,National,"On 16 July 2023, members of Ganatantra Mancha along with Ganosamhati Andolon, Nagorik Oikya, and Samajtantrik Dal (JSD) staged a protest at Dhaka university, Dhaka - Shahbagh (Shahbagh), demanding release of all the people detained under Digital Security Act.",0,crowd size=no report,1721769314
BGD24872,16-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Labor Group (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Tejgaon,Dhaka - Tejgaon,23.7626,90.3913,1,Dhaka Tribune,National,"On 16 July 2023, temporary workers of Bangladesh Railway staged a protest by blocking rail tracks near Karwan Bazar, Dhaka - Tejgaon (Tejgaon), demanding regularization of jobs, cancellation of outsourcing practices and the amendment to the recruitment rules 2020.",0,crowd size=no report,1721769314
BGD24877,16-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Teachers (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Paltan,Dhaka - Paltan,23.7333,90.4125,1,Prothom Alo,National,"On 16 July 2023, a large number of teachers under the banner of Bangladesh Teachers Association staged a protest in front of National Press Club, Dhaka - Paltan (Paltan), demanding the nationalization of secondary education in the country.",0,crowd size=large,1721769314
BGD24874,16-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Gazipur,Gazipur Sadar,Tongi,23.8915,90.4023,1,Prothom Alo,National,"On 16 July 2023, students staged a protest at Dhaka-Mymensingh highway, Tongi city (Gazipur Sadar, Dhaka), demanding safe roads following accidents on highway.",0,crowd size=no report,1722376559
BGD24849,16-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),AL: Bangladesh Awami League; Jubo League,Rioters,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Khulna,Magura,Magura Sadar,Magura,23.487,89.4159,1,Prothom Alo,National,"On 16 July 2023, members of Awami League and Jubo League pelted stones and shoes at a BNP leader, when he was being brought to the court in Magura city (Magura Sadar, Khulna), after being detained under the digital security act. Police chased the AL members, leading to a scuffle. Two people including a police personnel were injured in the incident.",0,crowd size=no report,1724113671
BGD24849,16-Jul-23,2023,1,Political violence,Riots,Mob violence,Civilians (Bangladesh),BNP: Bangladesh Nationalist Party; Police Forces of Bangladesh (2009-2024); Prisoners (Bangladesh),Civilians,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Khulna,Magura,Magura Sadar,Magura,23.487,89.4159,1,Prothom Alo,National,"On 16 July 2023, members of Awami League and Jubo League pelted stones and shoes at a BNP leader, when he was being brought to the court in Magura city (Magura Sadar, Khulna), after being detained under the digital security act. Police chased the AL members, leading to a scuffle. Two people including a police personnel were injured in the incident.",0,crowd size=no report,1724113671
BGD24879,16-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),,Protesters,Protesters only,,50,South Asia,Bangladesh,Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon,26.021,88.4677,1,Prothom Alo,National,"On 16 July 2023, hundreds of locals along with relatives of a young boy who was found dead, staged a protest in Thakurgaon city (Thakurgaon Sadar, Rangpur), demanding arrest of culprits involved in his killing.",0,crowd size=hundreds,1724181414
BGD24853,15-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),Rioters,Rioters only,,50,South Asia,Bangladesh,Chittagong,Noakhali,Sonaimuri,Sonaimuri,23.0519,91.1078,2,Daily Star (Bangladesh),National,"On 15 July 2023, members of Chhatra League (BCL) exploded crude bombs and vandalized the house of a former Chatra Dal (JCD) leader in Sonaimuri upazila (Noakhali, Chittagong), after few of the leaders of Awami League had an altercation with the JCD leader in New York.",0,crowd size=no report,1690292900
BGD24814,14-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh); Jubo League; ASL: Bangladesh Awami Swechchasebak League,Rioters,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Chittagong,Comilla,Laksam,Laksam,23.2401,91.1214,2,Prothom Alo,National,"On 14 July 2023, members of Chhatra League (BCL), Jubo League, and Swechchasebak League assaulted and injured members of BNP in Laksam upazila (Comilla, Chittagong), when they were on way to join the demonstration of BNP demanding resignation of Awami League government. At least 50 members of BNP were injured in the assault with sharp weapons, whereas 20 buses were vandalized.",0,crowd size=no report,1689690646
BGD24814,14-Jul-23,2023,1,Political violence,Riots,Mob violence,Civilians (Bangladesh),BNP: Bangladesh Nationalist Party,Civilians,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Chittagong,Comilla,Laksam,Laksam,23.2401,91.1214,2,Prothom Alo,National,"On 14 July 2023, members of Chhatra League (BCL), Jubo League, and Swechchasebak League assaulted and injured members of BNP in Laksam upazila (Comilla, Chittagong), when they were on way to join the demonstration of BNP demanding resignation of Awami League government. At least 50 members of BNP were injured in the assault with sharp weapons, whereas 20 buses were vandalized.",0,crowd size=no report,1689690646
BGD24825,14-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),BNP: Bangladesh Nationalist Party,Protesters,Protesters only,,50,South Asia,Bangladesh,Chittagong,Noakhali,Noakhali Sadar,Noakhali,22.8667,91.1,1,Prothom Alo,National,"On 14 July 2023, members of BNP held a protest march in Noakhali town (Noakhali Sadar, Chittagong), against the Awami League government, demanding its resignation and general elections under a neutral caretaker setup.",0,crowd size=no report,1689690646
BGD24830,14-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),JJD: Jatiyatabadi Jubo Dal,Protesters,Protesters only,,50,South Asia,Bangladesh,Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah,23.5425,89.1749,1,New Age (Bangladesh),National,"On 14 July 2023, members of Jubo Dal staged a protest in front of BNP party office in Jhenaidah town (Jhenaidah Sadar, Khulna), against the prior attack on their leader by unidentified assailants (coded separately).",0,crowd size=no report,1689690646
BGD24836,14-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Khulna,Khulna,Khulna Sadar,Khulna,22.8097,89.5643,1,Dhaka Tribune,National,"On 14 July 2023, students of Khulna university staged a protest at Khulna Satkhira highway in Khulna city (Khulna Sadar), against the assault on their fellow student by a truck driver and his assistant.",0,crowd size=no report,1689690646
BGD24850,14-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),Rioters,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Dhaka,Narayanganj,Narayanganj Sadar,Narayanganj,23.6135,90.503,1,Prothom Alo,National,"On 14 July 2023, at least 50 members of Chhatra League assaulted and injured 4 members of Chatra Dal (JCD) in Narayanganj city (Narayanganj Sadar, Dhaka), claiming that they are robbers. Assailants took the JCD members to a house and assaulted them further.",0,crowd size=at least 50,1690292900
BGD24850,14-Jul-23,2023,1,Political violence,Riots,Mob violence,Civilians (Bangladesh),JCD: Bangladesh Jatiotabadi Chatra Dal; Students (Bangladesh),Civilians,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Dhaka,Narayanganj,Narayanganj Sadar,Narayanganj,23.6135,90.503,1,Prothom Alo,National,"On 14 July 2023, at least 50 members of Chhatra League assaulted and injured 4 members of Chatra Dal (JCD) in Narayanganj city (Narayanganj Sadar, Dhaka), claiming that they are robbers. Assailants took the JCD members to a house and assaulted them further.",0,crowd size=at least 50,1690292900
